task_type,arrival_count,window_start_s,window_seconds,coverage
scheduling_class_0,447,2095200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,557,2098800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,492,2102400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,798,2106000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,632,2109600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,383,2113200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,505,2116800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,456,2120400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,466,2124000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,799,2127600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,891,2131200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,643,2134800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,510,2138400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,480,2142000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,430,2145600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,847,2149200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,625,2152800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,602,2156400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,352,2160000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,445,2163600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,447,2167200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,938,2170800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,579,2174400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,607,2178000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,501,2181600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,476,2185200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,510,2188800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,799,2192400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,583,2196000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,404,2199600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,439,2203200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,434,2206800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,455,2210400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,837,2214000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,623,2217600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,520,2221200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,442,2224800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,549,2228400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,514,2232000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,773,2235600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,621,2239200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,621,2242800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,449,2246400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,519,2250000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,585,2253600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,875,2257200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,574,2260800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,534,2264400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,494,2268000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,461,2271600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,498,2275200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,832,2278800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,535,2282400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,484,2286000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,423,2289600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,492,2293200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,420,2296800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,758,2300400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,513,2304000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,593,2307600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,531,2311200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,516,2314800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,506,2318400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,832,2322000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,579,2325600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,671,2329200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,517,2332800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,485,2336400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,471,2340000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,879,2343600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,564,2347200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,481,2350800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,471,2354400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,559,2358000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,455,2361600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,784,2365200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,560,2368800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,449,2372400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,351,2376000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,395,2379600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,391,2383200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,671,2386800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,514,2390400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,434,2394000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,344,2397600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,414,2401200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,363,2404800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,927,2408400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,566,2412000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,572,2415600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,446,2419200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,448,2422800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,418,2426400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,798,2430000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,591,2433600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,483,2437200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,520,2440800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,583,2444400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,457,2448000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,778,2451600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,430,2455200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,528,2458800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,442,2462400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,321,2466000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,376,2469600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,306,2473200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,342,2476800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,259,2480400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,389,2484000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,802,2487600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,308,2491200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,446,2494800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,637,2498400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,552,2502000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,451,2505600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,467,2509200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,399,2512800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,692,2516400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,580,2520000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,409,2523600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,430,2527200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,433,2530800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,510,2534400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,838,2538000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,576,2541600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,389,2545200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,359,2548800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,219,2552400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,333,2556000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,626,2559600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,556,2563200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,496,2566800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,278,2570400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,490,2574000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,442,2577600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,663,2581200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,609,2584800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,519,2588400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,469,2592000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,372,2595600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,428,2599200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1195,2602800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,574,2606400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,576,2610000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,511,2613600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,466,2617200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,409,2620800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,605,2624400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,641,2628000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,411,2631600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,486,2635200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,445,2638800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,369,2642400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,611,2646000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,492,2649600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,386,2653200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,421,2656800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,416,2660400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,352,2664000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,638,2667600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,666,2671200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,515,2674800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,95,2678400,3600,partial_boundary
scheduling_class_1,208,0,3600,partial_boundary
scheduling_class_1,209,3600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,212,7200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,224,10800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,209,14400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,202,18000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,225,21600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,230,25200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,242,28800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,206,32400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,277,36000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,187,39600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,207,43200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,201,46800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,178,50400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,187,54000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,231,57600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,224,61200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,190,64800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,207,68400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,212,72000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,464,75600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,399,79200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,514,82800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,312,86400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,216,90000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,220,93600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,251,97200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,324,100800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,219,104400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,248,108000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,286,111600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,225,115200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,207,118800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,259,122400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,197,126000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,223,129600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,187,133200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,212,136800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,213,140400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,220,144000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,237,147600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,193,151200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,211,154800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,277,158400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,248,162000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,242,165600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,353,169200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,284,172800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,248,176400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,260,180000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,235,183600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,266,187200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,238,190800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,282,194400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,323,198000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,275,201600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,219,205200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,276,208800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,212,212400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,234,216000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,249,219600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,221,223200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,233,226800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,245,230400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,228,234000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,233,237600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,243,241200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,247,244800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,260,248400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,323,252000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,327,255600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,307,259200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,266,262800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,220,266400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,280,270000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,255,273600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,228,277200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,288,280800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,269,284400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,290,288000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,241,291600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,264,295200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,228,298800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,264,302400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,216,306000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,213,309600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,247,313200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,271,316800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,253,320400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,229,324000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,250,327600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,266,331200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,237,334800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,198,338400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,306,342000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,298,345600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,271,349200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,248,352800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,295,356400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,257,360000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,258,363600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,278,367200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,271,370800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,261,374400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,234,378000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,267,381600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,233,385200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,241,388800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,249,392400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,250,396000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,243,399600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,277,403200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,240,406800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,238,410400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,249,414000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,265,417600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,262,421200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,240,424800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,318,428400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,338,432000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,257,435600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,257,439200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,283,442800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,295,446400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,258,450000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,266,453600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,315,457200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,258,460800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,230,464400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,274,468000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,258,471600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,245,475200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,235,478800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,217,482400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,215,486000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,246,489600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,211,493200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,219,496800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,292,500400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,319,504000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,251,507600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,254,511200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,406,514800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,341,518400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,252,522000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,228,525600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,252,529200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,260,532800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,235,536400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,251,540000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,268,543600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,272,547200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,239,550800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,294,554400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,233,558000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,240,561600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,218,565200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,215,568800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,274,572400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,267,576000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,229,579600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,207,583200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,199,586800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,260,590400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,236,594000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,300,597600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,298,601200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,294,604800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,231,608400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,237,612000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,248,615600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,228,619200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,239,622800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,244,626400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,243,630000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,253,633600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,254,637200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,344,640800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,259,644400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,253,648000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,211,651600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,206,655200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,212,658800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,243,662400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,260,666000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,248,669600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,241,673200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,227,676800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,254,680400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,267,684000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,381,687600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,337,691200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,261,694800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,275,698400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,323,702000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,309,705600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,293,709200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,312,712800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,307,716400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,307,720000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,244,723600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,337,727200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,272,730800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,289,734400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,251,738000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,279,741600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,267,745200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,300,748800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,236,752400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,249,756000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,230,759600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,280,763200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,288,766800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,448,770400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,294,774000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,306,777600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,274,781200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,310,784800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,295,788400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,317,792000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,299,795600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,305,799200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,281,802800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,281,806400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,233,810000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,293,813600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,281,817200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,293,820800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,299,824400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,244,828000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,261,831600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,304,835200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,246,838800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,245,842400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,248,846000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,259,849600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,253,853200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,300,856800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,310,860400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,319,864000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,264,867600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,267,871200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,277,874800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,295,878400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,268,882000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,270,885600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,293,889200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,257,892800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,230,896400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,260,900000,3600,within_recorded_span_not_independently_verified
scheduling_class_1,229,903600,3600,within_recorded_span_not_independently_verified
scheduling_class_1,257,907200,3600,within_recorded_span_not_independently_verified
scheduling_class_1,247,910800,3600,within_recorded_span_not_independently_verified
scheduling_class_1,236,914400,3600,within_recorded_span_not_independently_verified
scheduling_class_1,271,918000,3600,within_recorded_span_not_independently_verified
