task_type,arrival_count,window_start_s,window_seconds,coverage
DNN_training,0,871200,3600,within_recorded_span_not_independently_verified
DNN_training,0,874800,3600,within_recorded_span_not_independently_verified
DNN_training,0,878400,3600,within_recorded_span_not_independently_verified
DNN_training,2,882000,3600,within_recorded_span_not_independently_verified
DNN_training,0,885600,3600,within_recorded_span_not_independently_verified
DNN_training,1,889200,3600,within_recorded_span_not_independently_verified
DNN_training,0,892800,3600,within_recorded_span_not_independently_verified
DNN_training,0,896400,3600,within_recorded_span_not_independently_verified
DNN_training,0,900000,3600,within_recorded_span_not_independently_verified
DNN_training,0,903600,3600,within_recorded_span_not_independently_verified
DNN_training,0,907200,3600,within_recorded_span_not_independently_verified
DNN_training,0,910800,3600,within_recorded_span_not_independently_verified
DNN_training,0,914400,3600,within_recorded_span_not_independently_verified
DNN_training,0,918000,3600,within_recorded_span_not_independently_verified
DNN_training,0,921600,3600,within_recorded_span_not_independently_verified
DNN_training,0,925200,3600,within_recorded_span_not_independently_verified
DNN_training,0,928800,3600,within_recorded_span_not_independently_verified
DNN_training,0,932400,3600,within_recorded_span_not_independently_verified
DNN_training,0,936000,3600,within_recorded_span_not_independently_verified
DNN_training,0,939600,3600,within_recorded_span_not_independently_verified
DNN_training,0,943200,3600,within_recorded_span_not_independently_verified
DNN_training,0,946800,3600,within_recorded_span_not_independently_verified
DNN_training,0,950400,3600,within_recorded_span_not_independently_verified
DNN_training,3,954000,3600,within_recorded_span_not_independently_verified
DNN_training,0,957600,3600,within_recorded_span_not_independently_verified
DNN_training,0,961200,3600,within_recorded_span_not_independently_verified
DNN_training,0,964800,3600,within_recorded_span_not_independently_verified
DNN_training,0,968400,3600,within_recorded_span_not_independently_verified
DNN_training,0,972000,3600,within_recorded_span_not_independently_verified
DNN_training,1,975600,3600,within_recorded_span_not_independently_verified
DNN_training,2,979200,3600,within_recorded_span_not_independently_verified
DNN_training,0,982800,3600,within_recorded_span_not_independently_verified
DNN_training,0,986400,3600,within_recorded_span_not_independently_verified
DNN_training,0,990000,3600,within_recorded_span_not_independently_verified
DNN_training,0,993600,3600,within_recorded_span_not_independently_verified
DNN_training,0,997200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1000800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1004400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1008000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1011600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1015200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1018800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1022400,3600,within_recorded_span_not_independently_verified
DNN_training,1,1026000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1029600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1033200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1036800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1040400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1044000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1047600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1051200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1054800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1058400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1062000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1065600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1069200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1072800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1076400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1080000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1083600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1087200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1090800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1094400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1098000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1101600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1105200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1108800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1112400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1116000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1119600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1123200,3600,within_recorded_span_not_independently_verified
