task_type,arrival_count,window_start_s,window_seconds,coverage
bert,0,637200,3600,within_recorded_span_not_independently_verified
bert,0,640800,3600,within_recorded_span_not_independently_verified
bert,0,644400,3600,within_recorded_span_not_independently_verified
bert,0,648000,3600,within_recorded_span_not_independently_verified
bert,0,651600,3600,within_recorded_span_not_independently_verified
bert,0,655200,3600,within_recorded_span_not_independently_verified
bert,0,658800,3600,within_recorded_span_not_independently_verified
bert,0,662400,3600,within_recorded_span_not_independently_verified
bert,0,666000,3600,within_recorded_span_not_independently_verified
bert,0,669600,3600,within_recorded_span_not_independently_verified
bert,0,673200,3600,within_recorded_span_not_independently_verified
bert,0,676800,3600,within_recorded_span_not_independently_verified
bert,0,680400,3600,within_recorded_span_not_independently_verified
bert,0,684000,3600,within_recorded_span_not_independently_verified
bert,0,687600,3600,within_recorded_span_not_independently_verified
bert,0,691200,3600,within_recorded_span_not_independently_verified
bert,0,694800,3600,within_recorded_span_not_independently_verified
bert,0,698400,3600,within_recorded_span_not_independently_verified
bert,0,702000,3600,within_recorded_span_not_independently_verified
bert,0,705600,3600,within_recorded_span_not_independently_verified
bert,0,709200,3600,within_recorded_span_not_independently_verified
bert,0,712800,3600,within_recorded_span_not_independently_verified
bert,0,716400,3600,within_recorded_span_not_independently_verified
bert,0,720000,3600,within_recorded_span_not_independently_verified
bert,0,723600,3600,within_recorded_span_not_independently_verified
bert,0,727200,3600,within_recorded_span_not_independently_verified
bert,0,730800,3600,within_recorded_span_not_independently_verified
bert,0,734400,3600,within_recorded_span_not_independently_verified
bert,0,738000,3600,within_recorded_span_not_independently_verified
bert,0,741600,3600,within_recorded_span_not_independently_verified
bert,0,745200,3600,within_recorded_span_not_independently_verified
bert,0,748800,3600,within_recorded_span_not_independently_verified
bert,0,752400,3600,within_recorded_span_not_independently_verified
bert,0,756000,3600,within_recorded_span_not_independently_verified
bert,0,759600,3600,within_recorded_span_not_independently_verified
bert,0,763200,3600,within_recorded_span_not_independently_verified
bert,0,766800,3600,within_recorded_span_not_independently_verified
bert,0,770400,3600,within_recorded_span_not_independently_verified
bert,0,774000,3600,within_recorded_span_not_independently_verified
bert,0,777600,3600,within_recorded_span_not_independently_verified
bert,0,781200,3600,within_recorded_span_not_independently_verified
bert,0,784800,3600,within_recorded_span_not_independently_verified
bert,0,788400,3600,within_recorded_span_not_independently_verified
bert,0,792000,3600,within_recorded_span_not_independently_verified
bert,0,795600,3600,within_recorded_span_not_independently_verified
bert,0,799200,3600,within_recorded_span_not_independently_verified
bert,0,802800,3600,within_recorded_span_not_independently_verified
bert,0,806400,3600,within_recorded_span_not_independently_verified
bert,0,810000,3600,within_recorded_span_not_independently_verified
bert,0,813600,3600,within_recorded_span_not_independently_verified
bert,0,817200,3600,within_recorded_span_not_independently_verified
bert,0,820800,3600,within_recorded_span_not_independently_verified
bert,0,824400,3600,within_recorded_span_not_independently_verified
bert,0,828000,3600,within_recorded_span_not_independently_verified
bert,0,831600,3600,within_recorded_span_not_independently_verified
bert,0,835200,3600,within_recorded_span_not_independently_verified
bert,0,838800,3600,within_recorded_span_not_independently_verified
bert,0,842400,3600,within_recorded_span_not_independently_verified
bert,0,846000,3600,within_recorded_span_not_independently_verified
bert,0,849600,3600,within_recorded_span_not_independently_verified
bert,0,853200,3600,within_recorded_span_not_independently_verified
bert,0,856800,3600,within_recorded_span_not_independently_verified
bert,0,860400,3600,within_recorded_span_not_independently_verified
bert,0,864000,3600,within_recorded_span_not_independently_verified
bert,0,867600,3600,within_recorded_span_not_independently_verified
bert,0,871200,3600,within_recorded_span_not_independently_verified
bert,0,874800,3600,within_recorded_span_not_independently_verified
bert,0,878400,3600,within_recorded_span_not_independently_verified
bert,0,882000,3600,within_recorded_span_not_independently_verified
bert,0,885600,3600,within_recorded_span_not_independently_verified
bert,0,889200,3600,within_recorded_span_not_independently_verified
bert,0,892800,3600,within_recorded_span_not_independently_verified
bert,0,896400,3600,within_recorded_span_not_independently_verified
bert,0,900000,3600,within_recorded_span_not_independently_verified
bert,0,903600,3600,within_recorded_span_not_independently_verified
bert,0,907200,3600,within_recorded_span_not_independently_verified
bert,0,910800,3600,within_recorded_span_not_independently_verified
bert,0,914400,3600,within_recorded_span_not_independently_verified
bert,0,918000,3600,within_recorded_span_not_independently_verified
bert,0,921600,3600,within_recorded_span_not_independently_verified
bert,0,925200,3600,within_recorded_span_not_independently_verified
bert,0,928800,3600,within_recorded_span_not_independently_verified
bert,0,932400,3600,within_recorded_span_not_independently_verified
bert,0,936000,3600,within_recorded_span_not_independently_verified
bert,0,939600,3600,within_recorded_span_not_independently_verified
bert,0,943200,3600,within_recorded_span_not_independently_verified
bert,0,946800,3600,within_recorded_span_not_independently_verified
bert,0,950400,3600,within_recorded_span_not_independently_verified
bert,0,954000,3600,within_recorded_span_not_independently_verified
bert,0,957600,3600,within_recorded_span_not_independently_verified
bert,0,961200,3600,within_recorded_span_not_independently_verified
bert,0,964800,3600,within_recorded_span_not_independently_verified
bert,0,968400,3600,within_recorded_span_not_independently_verified
bert,0,972000,3600,within_recorded_span_not_independently_verified
bert,0,975600,3600,within_recorded_span_not_independently_verified
bert,0,979200,3600,within_recorded_span_not_independently_verified
bert,0,982800,3600,within_recorded_span_not_independently_verified
bert,0,986400,3600,within_recorded_span_not_independently_verified
bert,0,990000,3600,within_recorded_span_not_independently_verified
bert,0,993600,3600,within_recorded_span_not_independently_verified
bert,0,997200,3600,within_recorded_span_not_independently_verified
bert,0,1000800,3600,within_recorded_span_not_independently_verified
bert,0,1004400,3600,within_recorded_span_not_independently_verified
bert,0,1008000,3600,within_recorded_span_not_independently_verified
bert,0,1011600,3600,within_recorded_span_not_independently_verified
bert,0,1015200,3600,within_recorded_span_not_independently_verified
bert,0,1018800,3600,within_recorded_span_not_independently_verified
bert,0,1022400,3600,within_recorded_span_not_independently_verified
bert,0,1026000,3600,within_recorded_span_not_independently_verified
bert,0,1029600,3600,within_recorded_span_not_independently_verified
bert,0,1033200,3600,within_recorded_span_not_independently_verified
bert,0,1036800,3600,within_recorded_span_not_independently_verified
bert,0,1040400,3600,within_recorded_span_not_independently_verified
bert,0,1044000,3600,within_recorded_span_not_independently_verified
bert,0,1047600,3600,within_recorded_span_not_independently_verified
bert,0,1051200,3600,within_recorded_span_not_independently_verified
bert,0,1054800,3600,within_recorded_span_not_independently_verified
bert,0,1058400,3600,within_recorded_span_not_independently_verified
bert,0,1062000,3600,within_recorded_span_not_independently_verified
bert,0,1065600,3600,within_recorded_span_not_independently_verified
bert,0,1069200,3600,within_recorded_span_not_independently_verified
bert,0,1072800,3600,within_recorded_span_not_independently_verified
bert,0,1076400,3600,within_recorded_span_not_independently_verified
bert,0,1080000,3600,within_recorded_span_not_independently_verified
bert,0,1083600,3600,within_recorded_span_not_independently_verified
bert,0,1087200,3600,within_recorded_span_not_independently_verified
bert,0,1090800,3600,within_recorded_span_not_independently_verified
bert,20,1094400,3600,within_recorded_span_not_independently_verified
bert,22,1098000,3600,within_recorded_span_not_independently_verified
bert,7,1101600,3600,within_recorded_span_not_independently_verified
bert,9,1105200,3600,within_recorded_span_not_independently_verified
bert,13,1108800,3600,within_recorded_span_not_independently_verified
bert,107,1112400,3600,within_recorded_span_not_independently_verified
bert,31,1116000,3600,within_recorded_span_not_independently_verified
bert,40,1119600,3600,within_recorded_span_not_independently_verified
bert,8,1123200,3600,within_recorded_span_not_independently_verified
bert,16,1126800,3600,within_recorded_span_not_independently_verified
bert,26,1130400,3600,within_recorded_span_not_independently_verified
bert,33,1134000,3600,within_recorded_span_not_independently_verified
bert,12,1137600,3600,within_recorded_span_not_independently_verified
bert,13,1141200,3600,within_recorded_span_not_independently_verified
bert,44,1144800,3600,within_recorded_span_not_independently_verified
bert,20,1148400,3600,within_recorded_span_not_independently_verified
bert,31,1152000,3600,within_recorded_span_not_independently_verified
bert,29,1155600,3600,within_recorded_span_not_independently_verified
bert,14,1159200,3600,within_recorded_span_not_independently_verified
bert,20,1162800,3600,within_recorded_span_not_independently_verified
bert,20,1166400,3600,within_recorded_span_not_independently_verified
bert,18,1170000,3600,within_recorded_span_not_independently_verified
bert,18,1173600,3600,within_recorded_span_not_independently_verified
bert,12,1177200,3600,within_recorded_span_not_independently_verified
bert,10,1180800,3600,within_recorded_span_not_independently_verified
bert,24,1184400,3600,within_recorded_span_not_independently_verified
bert,8,1188000,3600,within_recorded_span_not_independently_verified
bert,10,1191600,3600,within_recorded_span_not_independently_verified
bert,9,1195200,3600,within_recorded_span_not_independently_verified
bert,47,1198800,3600,within_recorded_span_not_independently_verified
bert,65,1202400,3600,within_recorded_span_not_independently_verified
bert,26,1206000,3600,within_recorded_span_not_independently_verified
bert,14,1209600,3600,within_recorded_span_not_independently_verified
bert,20,1213200,3600,within_recorded_span_not_independently_verified
bert,31,1216800,3600,within_recorded_span_not_independently_verified
bert,28,1220400,3600,within_recorded_span_not_independently_verified
bert,26,1224000,3600,within_recorded_span_not_independently_verified
bert,43,1227600,3600,within_recorded_span_not_independently_verified
bert,11,1231200,3600,within_recorded_span_not_independently_verified
bert,30,1234800,3600,within_recorded_span_not_independently_verified
bert,13,1238400,3600,within_recorded_span_not_independently_verified
bert,19,1242000,3600,within_recorded_span_not_independently_verified
bert,4,1245600,3600,within_recorded_span_not_independently_verified
bert,25,1249200,3600,within_recorded_span_not_independently_verified
bert,29,1252800,3600,within_recorded_span_not_independently_verified
bert,17,1256400,3600,within_recorded_span_not_independently_verified
bert,7,1260000,3600,within_recorded_span_not_independently_verified
bert,4,1263600,3600,within_recorded_span_not_independently_verified
bert,14,1267200,3600,within_recorded_span_not_independently_verified
bert,11,1270800,3600,within_recorded_span_not_independently_verified
bert,12,1274400,3600,within_recorded_span_not_independently_verified
bert,11,1278000,3600,within_recorded_span_not_independently_verified
bert,6,1281600,3600,within_recorded_span_not_independently_verified
bert,104,1285200,3600,within_recorded_span_not_independently_verified
bert,18,1288800,3600,within_recorded_span_not_independently_verified
bert,35,1292400,3600,within_recorded_span_not_independently_verified
bert,13,1296000,3600,within_recorded_span_not_independently_verified
bert,12,1299600,3600,within_recorded_span_not_independently_verified
bert,23,1303200,3600,within_recorded_span_not_independently_verified
bert,41,1306800,3600,within_recorded_span_not_independently_verified
bert,5,1310400,3600,within_recorded_span_not_independently_verified
bert,9,1314000,3600,within_recorded_span_not_independently_verified
bert,18,1317600,3600,within_recorded_span_not_independently_verified
bert,6,1321200,3600,within_recorded_span_not_independently_verified
bert,40,1324800,3600,within_recorded_span_not_independently_verified
bert,30,1328400,3600,within_recorded_span_not_independently_verified
bert,4,1332000,3600,within_recorded_span_not_independently_verified
bert,11,1335600,3600,within_recorded_span_not_independently_verified
bert,10,1339200,3600,within_recorded_span_not_independently_verified
bert,3,1342800,3600,within_recorded_span_not_independently_verified
bert,4,1346400,3600,within_recorded_span_not_independently_verified
bert,3,1350000,3600,within_recorded_span_not_independently_verified
bert,14,1353600,3600,within_recorded_span_not_independently_verified
bert,12,1357200,3600,within_recorded_span_not_independently_verified
bert,8,1360800,3600,within_recorded_span_not_independently_verified
bert,14,1364400,3600,within_recorded_span_not_independently_verified
bert,6,1368000,3600,within_recorded_span_not_independently_verified
bert,62,1371600,3600,within_recorded_span_not_independently_verified
bert,52,1375200,3600,within_recorded_span_not_independently_verified
bert,37,1378800,3600,within_recorded_span_not_independently_verified
bert,27,1382400,3600,within_recorded_span_not_independently_verified
bert,14,1386000,3600,within_recorded_span_not_independently_verified
bert,16,1389600,3600,within_recorded_span_not_independently_verified
bert,22,1393200,3600,within_recorded_span_not_independently_verified
bert,7,1396800,3600,within_recorded_span_not_independently_verified
bert,12,1400400,3600,within_recorded_span_not_independently_verified
bert,8,1404000,3600,within_recorded_span_not_independently_verified
bert,7,1407600,3600,within_recorded_span_not_independently_verified
bert,8,1411200,3600,within_recorded_span_not_independently_verified
bert,6,1414800,3600,within_recorded_span_not_independently_verified
bert,2,1418400,3600,within_recorded_span_not_independently_verified
bert,6,1422000,3600,within_recorded_span_not_independently_verified
bert,9,1425600,3600,within_recorded_span_not_independently_verified
bert,9,1429200,3600,within_recorded_span_not_independently_verified
bert,11,1432800,3600,within_recorded_span_not_independently_verified
bert,13,1436400,3600,within_recorded_span_not_independently_verified
bert,11,1440000,3600,within_recorded_span_not_independently_verified
